"호선","상/하행선","요일","전철역코드","외부코드","전철역명","첫차시간","첫차출발역코드","첫차도착역코드","첫차출발역명","첫차도착역명","막차시간","막차출발역코드","막차도착역코드","막차출발역명","막차도착역명"
"04호선","1","2","1757","451","고잔","052530","1759","0409","안산","당고개","233830","1762","1458","오이도","금정"
"04호선","1","3","0419","419","한성대입구","054730","0426","0409","서울역","당고개","234500","1762","0411","오이도","노원"
"04호선","2","3","0406","406","오남","053530","0405","0433","진접","사당","233730","0405","0409","진접","당고개"
"04호선","2","3","1757","451","고잔","060230","1458","1762","금정","오이도","242600","0409","1759","당고개","안산"
"04호선","1","1","0427","427","숙대입구","054700","0434","0405","남태령","진접","244530","1762","0419","오이도","한성대입구"
"04호선","1","2","1454","439","정부과천청사","054300","1751","0409","산본","당고개","234730","1762","0433","오이도","사당"
"04호선","1","1","1755","449","한대앞","051730","1759","0409","안산","당고개","242100","1762","1458","오이도","금정"
"04호선","1","1","1756","450","중앙","051500","1759","0409","안산","당고개","241830","1762","1458","오이도","금정"
"04호선","2","3","1454","439","정부과천청사","060330","0433","1762","사당","오이도","241400","0409","1751","당고개","산본"
"04호선","2","3","0415","415","미아","053900","0411","0433","노원","사당","233800","0405","0426","진접","서울역"
"04호선","1","3","0431","431","동작","053730","0434","0405","남태령","진접","233600","1762","0419","오이도","한성대입구"
"04호선","1","1","0422","422","동대문역사문화공원","054030","0426","0405","서울역","진접","245500","1762","0419","오이도","한성대입구"
"04호선","1","2","0415","415","미아","055700","0426","0409","서울역","당고개","235430","1762","0411","오이도","노원"
"04호선","2","2","0431","431","동작","060200","0419","1762","한성대입구","오이도","235530","0409","1751","당고개","산본"
"04호선","1","1","0424","424","명동","053630","0426","0405","서울역","진접","245100","1762","0419","오이도","한성대입구"
"04호선","2","1","1451","436","경마공원","055700","0433","1762","사당","오이도","241600","0409","1458","당고개","금정"
"04호선","2","1","0425","425","회현","054700","0419","1762","한성대입구","오이도","245830","0405","0426","진접","서울역"
"04호선","2","3","1458","443","금정","054000","1458","1762","금정","오이도","242530","0409","1751","당고개","산본"
"04호선","1","2","1455","440","인덕원","053930","1751","0409","산본","당고개","234400","1762","0433","오이도","사당"
"04호선","2","1","0408","408","별내별가람","053400","0405","0433","진접","사당","243500","0405","0409","진접","당고개"
"04호선","2","3","1455","440","인덕원","060700","0433","1762","사당","오이도","241730","0409","1751","당고개","산본"
"04호선","1","2","1458","443","금정","053130","1751","0409","산본","당고개","233600","1762","0433","오이도","사당"
"04호선","1","1","0412","412","창동","060300","0426","0405","서울역","진접","245830","0433","0409","사당","당고개"
"04호선","1","1","1754","448","상록수","051930","1759","0409","안산","당고개","242300","1762","1458","오이도","금정"
"04호선","2","1","0420","420","혜화","053700","0419","1762","한성대입구","오이도","244900","0405","0426","진접","서울역"
"04호선","1","2","0434","434","남태령","053000","0434","0405","남태령","진접","235830","1762","0433","오이도","사당"
"04호선","2","3","1753","447","반월","055230","1458","1762","금정","오이도","241600","0409","1759","당고개","안산"
"04호선","2","2","0417","417","길음","054400","0411","0433","노원","사당","234300","0405","0426","진접","서울역"
"04호선","2","3","0409","409","당고개","053000","0409","1762","당고개","오이도","232400","0405","0426","진접","서울역"
"04호선","1","2","0421","421","동대문","054300","0426","0409","서울역","당고개","235630","1762","0419","오이도","한성대입구"
"04호선","2","3","0434","434","남태령","055230","0433","1762","사당","오이도","240300","0409","1751","당고개","산본"
"04호선","1","2","1753","447","반월","053530","1759","0409","안산","당고개","234830","1762","1458","오이도","금정"
"04호선","1","1","1761","455","정왕","051600","1762","0409","오이도","당고개","240500","1762","1458","오이도","금정"
"04호선","1","3","0417","417","길음","055200","0426","0409","서울역","당고개","234930","1762","0411","오이도","노원"
"04호선","1","2","0409","409","당고개","053100","0409","0405","당고개","진접","234430","0433","0405","사당","진접"
"04호선","2","3","0421","421","동대문","054130","0419","1762","한성대입구","오이도","235200","0405","0426","진접","서울역"
