"호선","상/하행선","요일","전철역코드","외부코드","전철역명","첫차시간","첫차출발역코드","첫차도착역코드","첫차출발역명","첫차도착역명","막차시간","막차출발역코드","막차도착역코드","막차출발역명","막차도착역명"
"02호선","2","1","0203","203","을지로3가","054400","0211","0211","성수","성수","245930","0211","0202","성수","을지로입구"
"02호선","2","2","0203","203","을지로3가","054430","0211","0211","성수","성수","235830","0211","0202","성수","을지로입구"
"02호선","2","3","0203","203","을지로3가","054430","0211","0211","성수","성수","235830","0211","0202","성수","을지로입구"
"02호선","1","1","0204","204","을지로4가","053300","0202","0211","을지로입구","성수","244730","0211","0211","성수","성수"
"02호선","1","2","0204","204","을지로4가","053300","0202","0211","을지로입구","성수","234800","0211","0211","성수","성수"
"02호선","1","3","0204","204","을지로4가","053300","0202","0211","을지로입구","성수","234800","0211","0211","성수","성수"
"02호선","2","1","0204","204","을지로4가","054230","0211","0211","성수","성수","245800","0211","0202","성수","을지로입구"
"02호선","2","2","0204","204","을지로4가","054300","0211","0211","성수","성수","235700","0211","0202","성수","을지로입구"
"02호선","2","3","0204","204","을지로4가","054300","0211","0211","성수","성수","235700","0211","0202","성수","을지로입구"
"02호선","1","1","0205","205","동대문역사문화공원","053530","0202","0211","을지로입구","성수","245000","0211","0211","성수","성수"
"02호선","1","2","0205","205","동대문역사문화공원","053500","0202","0211","을지로입구","성수","235000","0211","0211","성수","성수"
"02호선","1","3","0205","205","동대문역사문화공원","053500","0202","0211","을지로입구","성수","235000","0211","0211","성수","성수"
"02호선","2","1","0205","205","동대문역사문화공원","054030","0211","0211","성수","성수","245600","0211","0202","성수","을지로입구"
"02호선","2","2","0205","205","동대문역사문화공원","054100","0211","0211","성수","성수","235500","0211","0202","성수","을지로입구"
"02호선","2","3","0205","205","동대문역사문화공원","054100","0211","0211","성수","성수","235500","0211","0202","성수","을지로입구"
"02호선","1","1","0206","206","신당","053730","0202","0211","을지로입구","성수","245200","0211","0211","성수","성수"
"02호선","1","2","0206","206","신당","053700","0202","0211","을지로입구","성수","235200","0211","0211","성수","성수"
"02호선","1","3","0206","206","신당","053700","0202","0211","을지로입구","성수","235200","0211","0211","성수","성수"
"02호선","2","1","0206","206","신당","053830","0211","0211","성수","성수","245330","0211","0202","성수","을지로입구"
"02호선","2","2","0206","206","신당","053830","0211","0211","성수","성수","235200","0211","0202","성수","을지로입구"
"02호선","2","3","0206","206","신당","053830","0211","0211","성수","성수","235200","0211","0202","성수","을지로입구"
"02호선","1","1","0207","207","상왕십리","053900","0202","0211","을지로입구","성수","245330","0211","0211","성수","성수"
"02호선","1","2","0207","207","상왕십리","053830","0202","0211","을지로입구","성수","235330","0211","0211","성수","성수"
"02호선","1","3","0207","207","상왕십리","053830","0202","0211","을지로입구","성수","235330","0211","0211","성수","성수"
"02호선","2","1","0207","207","상왕십리","053700","0211","0211","성수","성수","245200","0211","0202","성수","을지로입구"
"02호선","2","2","0207","207","상왕십리","053700","0211","0211","성수","성수","235000","0211","0202","성수","을지로입구"
"02호선","2","3","0207","207","상왕십리","053700","0211","0211","성수","성수","235000","0211","0202","성수","을지로입구"
"02호선","1","1","0208","208","왕십리","054030","0202","0211","을지로입구","성수","245500","0211","0211","성수","성수"
"02호선","1","2","0208","208","왕십리","054030","0202","0211","을지로입구","성수","235500","0211","0211","성수","성수"
"02호선","1","3","0208","208","왕십리","054030","0202","0211","을지로입구","성수","235500","0211","0211","성수","성수"
"02호선","2","1","0208","208","왕십리","053530","0211","0211","성수","성수","245030","0211","0202","성수","을지로입구"
"02호선","2","2","0208","208","왕십리","053530","0211","0211","성수","성수","234800","0211","0202","성수","을지로입구"
"02호선","2","3","0208","208","왕십리","053530","0211","0211","성수","성수","234800","0211","0202","성수","을지로입구"
"02호선","1","1","0209","209","한양대","054230","0202","0211","을지로입구","성수","245700","0211","0211","성수","성수"
"02호선","1","2","0209","209","한양대","054300","0202","0211","을지로입구","성수","235700","0211","0211","성수","성수"
"02호선","1","3","0209","209","한양대","054300","0202","0211","을지로입구","성수","235700","0211","0211","성수","성수"
"02호선","2","1","0209","209","한양대","053330","0211","0211","성수","성수","244900","0211","0202","성수","을지로입구"
"02호선","2","2","0209","209","한양대","053330","0211","0211","성수","성수","234530","0211","0202","성수","을지로입구"
"02호선","2","3","0209","209","한양대","053330","0211","0211","성수","성수","234530","0211","0202","성수","을지로입구"
"02호선","1","1","0210","210","뚝섬","054430","0202","0211","을지로입구","성수","245900","0211","0211","성수","성수"
"02호선","1","2","0210","210","뚝섬","054530","0202","0211","을지로입구","성수","235900","0211","0211","성수","성수"
"02호선","1","3","0210","210","뚝섬","054530","0202","0211","을지로입구","성수","235900","0211","0211","성수","성수"
"02호선","2","1","0210","210","뚝섬","053130","0211","0211","성수","성수","244700","0211","0202","성수","을지로입구"
"02호선","2","2","0210","210","뚝섬","053130","0211","0211","성수","성수","234330","0211","0202","성수","을지로입구"
"02호선","2","3","0210","210","뚝섬","053130","0211","0211","성수","성수","234330","0211","0202","성수","을지로입구"
"02호선","1","1","0211","211","성수","053000","0211","0211","성수","성수","244400","0211","0219","성수","삼성"
"02호선","1","2","0211","211","성수","053000","0211","0211","성수","성수","234200","0211","0219","성수","삼성"
"02호선","1","3","0211","211","성수","053000","0211","0211","성수","성수","234200","0211","0219","성수","삼성"
"02호선","2","1","0211","211","성수","053000","0211","0211","성수","성수","245100","0211","0246","성수","신설동"
"02호선","2","1","0211","211","성수","053000","0211","0246","성수","신설동","245100","0211","0246","성수","신설동"
"02호선","2","2","0211","211","성수","052800","0211","0246","성수","신설동","235100","0211","0246","성수","신설동"
"02호선","2","3","0211","211","성수","052800","0211","0246","성수","신설동","235100","0211","0246","성수","신설동"
"02호선","1","1","0212","212","건대입구","053200","0211","0211","성수","성수","244600","0211","0219","성수","삼성"
"02호선","1","2","0212","212","건대입구","053200","0211","0211","성수","성수","234400","0211","0219","성수","삼성"
"02호선","1","3","0212","212","건대입구","053200","0211","0211","성수","성수","234400","0211","0219","성수","삼성"
"02호선","2","1","0212","212","건대입구","054530","0219","0211","삼성","성수","245830","0211","0211","성수","성수"
"02호선","2","2","0212","212","건대입구","054430","0219","0211","삼성","성수","235830","0211","0211","성수","성수"
"02호선","2","3","0212","212","건대입구","054430","0219","0211","삼성","성수","235830","0211","0211","성수","성수"
"02호선","1","1","0213","213","구의","053430","0211","0211","성수","성수","244830","0211","0219","성수","삼성"
"02호선","1","2","0213","213","구의","053430","0211","0211","성수","성수","234700","0211","0219","성수","삼성"
"02호선","1","3","0213","213","구의","053430","0211","0211","성수","성수","234700","0211","0219","성수","삼성"
"02호선","2","1","0213","213","구의","054230","0219","0211","삼성","성수","245600","0211","0211","성수","성수"
"02호선","2","2","0213","213","구의","054200","0219","0211","삼성","성수","235600","0211","0211","성수","성수"
"02호선","2","3","0213","213","구의","054200","0219","0211","삼성","성수","235600","0211","0211","성수","성수"
"02호선","1","1","0214","214","강변","053600","0211","0211","성수","성수","245000","0211","0219","성수","삼성"
"02호선","1","2","0214","214","강변","053600","0211","0211","성수","성수","234900","0211","0219","성수","삼성"
"02호선","1","3","0214","214","강변","053600","0211","0211","성수","성수","234900","0211","0219","성수","삼성"
"02호선","2","1","0214","214","강변","054100","0219","0211","삼성","성수","245430","0211","0211","성수","성수"
"02호선","2","2","0214","214","강변","054030","0219","0211","삼성","성수","235430","0211","0211","성수","성수"
"02호선","2","3","0214","214","강변","054030","0219","0211","삼성","성수","235430","0211","0211","성수","성수"
"02호선","1","1","0215","215","잠실나루","053830","0211","0211","성수","성수","245230","0211","0219","성수","삼성"
"02호선","1","2","0215","215","잠실나루","053830","0211","0211","성수","성수","235130","0211","0219","성수","삼성"
"02호선","1","3","0215","215","잠실나루","053830","0211","0211","성수","성수","235130","0211","0219","성수","삼성"
"02호선","2","1","0215","215","잠실나루","053830","0219","0211","삼성","성수","245200","0211","0211","성수","성수"
"02호선","2","2","0215","215","잠실나루","053800","0219","0211","삼성","성수","235200","0211","0211","성수","성수"
"02호선","2","3","0215","215","잠실나루","053800","0219","0211","삼성","성수","235200","0211","0211","성수","성수"
"02호선","1","1","0216","216","잠실","054030","0211","0211","성수","성수","245430","0211","0219","성수","삼성"
"02호선","1","2","0216","216","잠실","054030","0211","0211","성수","성수","235400","0211","0219","성수","삼성"
"02호선","1","3","0216","216","잠실","054030","0211","0211","성수","성수","235400","0211","0219","성수","삼성"
"02호선","2","1","0216","216","잠실","053630","0219","0211","삼성","성수","245000","0211","0211","성수","성수"
"02호선","2","2","0216","216","잠실","053600","0219","0211","삼성","성수","235000","0211","0211","성수","성수"
"02호선","2","3","0216","216","잠실","053600","0219","0211","삼성","성수","235000","0211","0211","성수","성수"
"02호선","1","1","0217","217","잠실새내","054230","0211","0211","성수","성수","245630","0211","0219","성수","삼성"
"02호선","1","2","0217","217","잠실새내","054230","0211","0211","성수","성수","235600","0211","0219","성수","삼성"
"02호선","1","3","0217","217","잠실새내","054230","0211","0211","성수","성수","235600","0211","0219","성수","삼성"
"02호선","2","1","0217","217","잠실새내","053400","0219","0211","삼성","성수","244800","0211","0211","성수","성수"
"02호선","2","2","0217","217","잠실새내","053400","0219","0211","삼성","성수","234800","0211","0211","성수","성수"
"02호선","2","3","0217","217","잠실새내","053400","0219","0211","삼성","성수","234800","0211","0211","성수","성수"
"02호선","1","1","0218","218","종합운동장","054430","0211","0211","성수","성수","245830","0211","0219","성수","삼성"
"02호선","1","2","0218","218","종합운동장","054430","0211","0211","성수","성수","235800","0211","0219","성수","삼성"
"02호선","1","3","0218","218","종합운동장","054430","0211","0211","성수","성수","235800","0211","0219","성수","삼성"
"02호선","2","1","0218","218","종합운동장","053200","0219","0211","삼성","성수","244600","0211","0211","성수","성수"
"02호선","2","2","0218","218","종합운동장","053200","0219","0211","삼성","성수","234600","0211","0211","성수","성수"
"02호선","2","3","0218","218","종합운동장","053200","0219","0211","삼성","성수","234600","0211","0211","성수","성수"
"02호선","1","1","0219","219","삼성","053000","0219","0211","삼성","성수","244030","0211","0228","성수","서울대입구"
"02호선","1","2","0219","219","삼성","053000","0219","0211","삼성","성수","233900","0211","0228","성수","서울대입구"
"02호선","1","3","0219","219","삼성","053000","0219","0211","삼성","성수","233900","0211","0228","성수","서울대입구"
"02호선","2","1","0219","219","삼성","053000","0219","0211","삼성","성수","244400","0211","0211","성수","성수"
"02호선","2","2","0219","219","삼성","053000","0219","0211","삼성","성수","234400","0211","0211","성수","성수"
"02호선","2","3","0219","219","삼성","053000","0219","0211","삼성","성수","234400","0211","0211","성수","성수"
"02호선","1","1","0220","220","선릉","053230","0219","0211","삼성","성수","244300","0211","0228","성수","서울대입구"
"02호선","1","2","0220","220","선릉","053200","0219","0211","삼성","성수","234130","0211","0228","성수","서울대입구"
"02호선","1","3","0220","220","선릉","053200","0219","0211","삼성","성수","234130","0211","0228","성수","서울대입구"
"02호선","2","1","0220","220","선릉","054800","0228","0211","서울대입구","성수","245830","0211","0219","성수","삼성"
"02호선","2","2","0220","220","선릉","054730","0228","0211","서울대입구","성수","235830","0211","0219","성수","삼성"
"02호선","2","3","0220","220","선릉","054730","0228","0211","서울대입구","성수","235830","0211","0219","성수","삼성"
"02호선","1","1","0221","221","역삼","053430","0219","0211","삼성","성수","244500","0211","0228","성수","서울대입구"
"02호선","1","2","0221","221","역삼","053400","0219","0211","삼성","성수","234330","0211","0228","성수","서울대입구"
"02호선","1","3","0221","221","역삼","053400","0219","0211","삼성","성수","234330","0211","0228","성수","서울대입구"
"02호선","2","1","0221","221","역삼","054600","0228","0211","서울대입구","성수","245600","0211","0219","성수","삼성"
"02호선","2","2","0221","221","역삼","054530","0228","0211","서울대입구","성수","235630","0211","0219","성수","삼성"
"02호선","2","3","0221","221","역삼","054530","0228","0211","서울대입구","성수","235630","0211","0219","성수","삼성"
"02호선","1","1","0222","222","강남","053600","0219","0211","삼성","성수","244630","0211","0228","성수","서울대입구"
"02호선","1","2","0222","222","강남","053530","0219","0211","삼성","성수","234530","0211","0228","성수","서울대입구"
"02호선","1","3","0222","222","강남","053530","0219","0211","삼성","성수","234530","0211","0228","성수","서울대입구"
"02호선","2","1","0222","222","강남","054430","0228","0211","서울대입구","성수","245430","0211","0219","성수","삼성"
"02호선","2","2","0222","222","강남","054400","0228","0211","서울대입구","성수","235500","0211","0219","성수","삼성"
"02호선","2","3","0222","222","강남","054400","0228","0211","서울대입구","성수","235500","0211","0219","성수","삼성"
"02호선","1","1","0223","223","교대","053830","0219","0211","삼성","성수","244900","0211","0228","성수","서울대입구"
"02호선","1","2","0223","223","교대","053730","0219","0211","삼성","성수","234800","0211","0228","성수","서울대입구"
"02호선","1","3","0223","223","교대","053730","0219","0211","삼성","성수","234800","0211","0228","성수","서울대입구"
"02호선","2","1","0223","223","교대","054230","0228","0211","서울대입구","성수","245230","0211","0219","성수","삼성"
"02호선","2","2","0223","223","교대","054200","0228","0211","서울대입구","성수","235300","0211","0219","성수","삼성"
"02호선","2","3","0223","223","교대","054200","0228","0211","서울대입구","성수","235300","0211","0219","성수","삼성"
"02호선","1","1","0224","224","서초","054000","0219","0211","삼성","성수","245030","0211","0228","성수","서울대입구"
"02호선","1","2","0224","224","서초","053900","0219","0211","삼성","성수","234930","0211","0228","성수","서울대입구"
"02호선","1","3","0224","224","서초","053900","0219","0211","삼성","성수","234930","0211","0228","성수","서울대입구"
"02호선","2","1","0224","224","서초","054030","0228","0211","서울대입구","성수","245030","0211","0219","성수","삼성"
"02호선","2","2","0224","224","서초","054000","0228","0211","서울대입구","성수","235130","0211","0219","성수","삼성"
"02호선","2","3","0224","224","서초","054000","0228","0211","서울대입구","성수","235130","0211","0219","성수","삼성"
"02호선","1","1","0225","225","방배","054230","0219","0211","삼성","성수","245300","0211","0228","성수","서울대입구"
"02호선","1","2","0225","225","방배","054130","0219","0211","삼성","성수","235200","0211","0228","성수","서울대입구"
"02호선","1","3","0225","225","방배","054130","0219","0211","삼성","성수","235200","0211","0228","성수","서울대입구"
"02호선","2","1","0225","225","방배","053800","0228","0211","서울대입구","성수","244800","0211","0219","성수","삼성"
"02호선","2","2","0225","225","방배","053730","0228","0211","서울대입구","성수","234900","0211","0219","성수","삼성"
"02호선","2","3","0225","225","방배","053730","0228","0211","서울대입구","성수","234900","0211","0219","성수","삼성"
"02호선","1","1","0226","226","사당","054600","0219","0211","삼성","성수","245630","0211","0228","성수","서울대입구"
"02호선","1","2","0226","226","사당","054400","0219","0211","삼성","성수","235530","0211","0228","성수","서울대입구"
"02호선","1","3","0226","226","사당","054400","0219","0211","삼성","성수","235530","0211","0228","성수","서울대입구"
"02호선","2","1","0226","226","사당","053500","0228","0211","서울대입구","성수","244500","0211","0219","성수","삼성"
"02호선","2","2","0226","226","사당","053500","0228","0211","서울대입구","성수","234600","0211","0219","성수","삼성"
"02호선","2","3","0226","226","사당","053500","0228","0211","서울대입구","성수","234600","0211","0219","성수","삼성"
"02호선","1","1","0227","227","낙성대","054830","0219","0211","삼성","성수","245900","0211","0228","성수","서울대입구"
"02호선","1","2","0227","227","낙성대","054630","0219","0211","삼성","성수","235800","0211","0228","성수","서울대입구"
"02호선","1","3","0227","227","낙성대","054630","0219","0211","삼성","성수","235800","0211","0228","성수","서울대입구"
"02호선","2","1","0227","227","낙성대","053200","0228","0211","서울대입구","성수","244200","0211","0219","성수","삼성"
"02호선","2","2","0227","227","낙성대","053200","0228","0211","서울대입구","성수","234300","0211","0219","성수","삼성"
"02호선","2","3","0227","227","낙성대","053200","0228","0211","서울대입구","성수","234300","0211","0219","성수","삼성"
"02호선","1","1","0228","228","서울대입구","053000","0228","0211","서울대입구","성수","244800","0211","0234","성수","신도림"
"02호선","1","2","0228","228","서울대입구","053000","0228","0211","서울대입구","성수","234730","0211","0234","성수","신도림"
"02호선","1","3","0228","228","서울대입구","053000","0228","0211","서울대입구","성수","234730","0211","0234","성수","신도림"
"02호선","2","1","0228","228","서울대입구","053000","0228","0211","서울대입구","성수","244000","0211","0219","성수","삼성"
"02호선","2","2","0228","228","서울대입구","053000","0228","0211","서울대입구","성수","234100","0211","0219","성수","삼성"
"02호선","2","3","0228","228","서울대입구","053000","0228","0211","서울대입구","성수","234100","0211","0219","성수","삼성"
"02호선","1","1","0229","229","봉천","053130","0228","0211","서울대입구","성수","244930","0211","0234","성수","신도림"
"02호선","1","2","0229","229","봉천","053130","0228","0211","서울대입구","성수","234900","0211","0234","성수","신도림"
"02호선","1","3","0229","229","봉천","053130","0228","0211","서울대입구","성수","234900","0211","0234","성수","신도림"
"02호선","2","1","0229","229","봉천","054130","0234","0211","신도림","성수","245900","0211","0228","성수","서울대입구"
"02호선","2","2","0229","229","봉천","054100","0234","0211","신도림","성수","235900","0211","0228","성수","서울대입구"
"02호선","2","3","0229","229","봉천","054100","0234","0211","신도림","성수","235900","0211","0228","성수","서울대입구"
"02호선","1","1","0230","230","신림","053330","0228","0211","서울대입구","성수","245130","0211","0234","성수","신도림"
"02호선","1","2","0230","230","신림","053330","0228","0211","서울대입구","성수","235130","0211","0234","성수","신도림"
"02호선","1","3","0230","230","신림","053330","0228","0211","서울대입구","성수","235130","0211","0234","성수","신도림"
"02호선","2","1","0230","230","신림","053930","0234","0211","신도림","성수","245700","0211","0228","성수","서울대입구"
"02호선","2","2","0230","230","신림","053900","0234","0211","신도림","성수","235700","0211","0228","성수","서울대입구"
"02호선","2","3","0230","230","신림","053900","0234","0211","신도림","성수","235700","0211","0228","성수","서울대입구"
"02호선","1","1","0231","231","신대방","053600","0228","0211","서울대입구","성수","245400","0211","0234","성수","신도림"
"02호선","1","2","0231","231","신대방","053600","0228","0211","서울대입구","성수","235400","0211","0234","성수","신도림"
"02호선","1","3","0231","231","신대방","053600","0228","0211","서울대입구","성수","235400","0211","0234","성수","신도림"
"02호선","2","1","0231","231","신대방","053700","0234","0211","신도림","성수","245430","0211","0228","성수","서울대입구"
"02호선","2","2","0231","231","신대방","053630","0234","0211","신도림","성수","235430","0211","0228","성수","서울대입구"
"02호선","2","3","0231","231","신대방","053630","0234","0211","신도림","성수","235430","0211","0228","성수","서울대입구"
"02호선","1","1","0232","232","구로디지털단지","053800","0228","0211","서울대입구","성수","245600","0211","0234","성수","신도림"
"02호선","1","2","0232","232","구로디지털단지","053800","0228","0211","서울대입구","성수","235600","0211","0234","성수","신도림"
"02호선","1","3","0232","232","구로디지털단지","053800","0228","0211","서울대입구","성수","235600","0211","0234","성수","신도림"
"02호선","2","1","0232","232","구로디지털단지","053500","0234","0211","신도림","성수","245230","0211","0228","성수","서울대입구"
"02호선","2","2","0232","232","구로디지털단지","053430","0234","0211","신도림","성수","235230","0211","0228","성수","서울대입구"
"02호선","2","3","0232","232","구로디지털단지","053430","0234","0211","신도림","성수","235230","0211","0228","성수","서울대입구"
"02호선","1","1","0233","233","대림","054000","0228","0211","서울대입구","성수","245800","0211","0234","성수","신도림"
"02호선","1","2","0233","233","대림","054000","0228","0211","서울대입구","성수","235800","0211","0234","성수","신도림"
"02호선","1","3","0233","233","대림","054000","0228","0211","서울대입구","성수","235800","0211","0234","성수","신도림"
"02호선","2","1","0233","233","대림","053300","0234","0211","신도림","성수","245030","0211","0228","성수","서울대입구"
"02호선","2","2","0233","233","대림","053230","0234","0211","신도림","성수","235030","0211","0228","성수","서울대입구"
"02호선","2","3","0233","233","대림","053230","0234","0211","신도림","성수","235030","0211","0228","성수","서울대입구"
"02호선","1","1","0234","234","신도림","053000","0234","0200","신도림","까치산","245100","0234","0200","신도림","까치산"
"02호선","1","1","0234","234","신도림","053000","0234","0211","신도림","성수","245100","0234","0200","신도림","까치산"
"02호선","1","2","0234","234","신도림","053000","0234","0200","신도림","까치산","235030","0211","0239","성수","홍대입구"
"02호선","1","2","0234","234","신도림","053000","0234","0211","신도림","성수","235030","0211","0239","성수","홍대입구"
"02호선","1","3","0234","234","신도림","053000","0234","0200","신도림","까치산","235030","0211","0239","성수","홍대입구"
"02호선","1","3","0234","234","신도림","053000","0234","0211","신도림","성수","235030","0211","0239","성수","홍대입구"
"02호선","2","1","0234","234","신도림","053000","0234","0211","신도림","성수","244730","0211","0228","성수","서울대입구"
"02호선","2","2","0234","234","신도림","053000","0234","0211","신도림","성수","234730","0211","0228","성수","서울대입구"
"02호선","2","3","0234","234","신도림","053000","0234","0211","신도림","성수","234730","0211","0228","성수","서울대입구"
"02호선","1","1","0235","235","문래","053230","0234","0211","신도림","성수","245200","0211","0239","성수","홍대입구"
"02호선","1","2","0235","235","문래","053230","0234","0211","신도림","성수","235300","0211","0239","성수","홍대입구"
"02호선","1","3","0235","235","문래","053230","0234","0211","신도림","성수","235300","0211","0239","성수","홍대입구"
"02호선","2","1","0235","235","문래","053830","0239","0211","홍대입구","성수","245830","0211","0234","성수","신도림"
"02호선","2","2","0235","235","문래","053830","0239","0211","홍대입구","성수","235830","0211","0234","성수","신도림"
"02호선","2","3","0235","235","문래","053830","0239","0211","홍대입구","성수","235830","0211","0234","성수","신도림"
"02호선","1","1","0236","236","영등포구청","053400","0234","0211","신도림","성수","245330","0211","0239","성수","홍대입구"
"02호선","1","2","0236","236","영등포구청","053400","0234","0211","신도림","성수","235430","0211","0239","성수","홍대입구"
"02호선","1","3","0236","236","영등포구청","053400","0234","0211","신도림","성수","235430","0211","0239","성수","홍대입구"
"02호선","2","1","0236","236","영등포구청","053700","0239","0211","홍대입구","성수","245700","0211","0234","성수","신도림"
"02호선","2","2","0236","236","영등포구청","053700","0239","0211","홍대입구","성수","235730","0211","0234","성수","신도림"
"02호선","2","3","0236","236","영등포구청","053700","0239","0211","홍대입구","성수","235730","0211","0234","성수","신도림"
"02호선","1","1","0237","237","당산","053600","0234","0211","신도림","성수","245530","0211","0239","성수","홍대입구"
"02호선","1","2","0237","237","당산","053600","0234","0211","신도림","성수","235630","0211","0239","성수","홍대입구"
"02호선","1","3","0237","237","당산","053600","0234","0211","신도림","성수","235630","0211","0239","성수","홍대입구"
"02호선","2","1","0237","237","당산","053500","0239","0211","홍대입구","성수","245500","0211","0234","성수","신도림"
"02호선","2","2","0237","237","당산","053500","0239","0211","홍대입구","성수","235530","0211","0234","성수","신도림"
"02호선","2","3","0237","237","당산","053500","0239","0211","홍대입구","성수","235530","0211","0234","성수","신도림"
"02호선","1","1","0238","238","합정","053900","0234","0211","신도림","성수","245830","0211","0239","성수","홍대입구"
"02호선","1","2","0238","238","합정","053930","0234","0211","신도림","성수","235830","0211","0239","성수","홍대입구"
"02호선","1","3","0238","238","합정","053930","0234","0211","신도림","성수","235830","0211","0239","성수","홍대입구"
"02호선","2","1","0238","238","합정","053200","0239","0211","홍대입구","성수","245200","0211","0234","성수","신도림"
"02호선","2","2","0238","238","합정","053200","0239","0211","홍대입구","성수","235300","0211","0234","성수","신도림"
"02호선","2","3","0238","238","합정","053200","0239","0211","홍대입구","성수","235300","0211","0234","성수","신도림"
"02호선","1","1","0239","239","홍대입구","053000","0239","0211","홍대입구","성수","244900","0211","0202","성수","을지로입구"
"02호선","1","2","0239","239","홍대입구","053000","0239","0211","홍대입구","성수","234900","0211","0202","성수","을지로입구"
"02호선","1","3","0239","239","홍대입구","053000","0239","0211","홍대입구","성수","234900","0211","0202","성수","을지로입구"
"02호선","2","1","0239","239","홍대입구","053000","0239","0211","홍대입구","성수","245000","0211","0234","성수","신도림"
"02호선","2","2","0239","239","홍대입구","053000","0239","0211","홍대입구","성수","235100","0211","0234","성수","신도림"
"02호선","2","3","0239","239","홍대입구","053000","0239","0211","홍대입구","성수","235100","0211","0234","성수","신도림"
"02호선","1","1","0240","240","신촌","053230","0239","0211","홍대입구","성수","245130","0211","0202","성수","을지로입구"
"02호선","1","2","0240","240","신촌","053230","0239","0211","홍대입구","성수","235130","0211","0202","성수","을지로입구"
"02호선","1","3","0240","240","신촌","053230","0239","0211","홍대입구","성수","235130","0211","0202","성수","을지로입구"
"02호선","2","1","0240","240","신촌","053900","0202","0211","을지로입구","성수","245800","0211","0239","성수","홍대입구"
"02호선","2","2","0240","240","신촌","053900","0202","0211","을지로입구","성수","235800","0211","0239","성수","홍대입구"
"02호선","2","3","0240","240","신촌","053900","0202","0211","을지로입구","성수","235800","0211","0239","성수","홍대입구"
"02호선","1","1","0241","241","이대","053400","0239","0211","홍대입구","성수","245300","0211","0202","성수","을지로입구"
"02호선","1","2","0241","241","이대","053400","0239","0211","홍대입구","성수","235300","0211","0202","성수","을지로입구"
"02호선","1","3","0241","241","이대","053400","0239","0211","홍대입구","성수","235300","0211","0202","성수","을지로입구"
"02호선","2","1","0241","241","이대","053730","0202","0211","을지로입구","성수","245630","0211","0239","성수","홍대입구"
"02호선","2","2","0241","241","이대","053730","0202","0211","을지로입구","성수","235630","0211","0239","성수","홍대입구"
"02호선","2","3","0241","241","이대","053730","0202","0211","을지로입구","성수","235630","0211","0239","성수","홍대입구"
"02호선","1","1","0242","242","아현","053530","0239","0211","홍대입구","성수","245430","0211","0202","성수","을지로입구"
"02호선","1","2","0242","242","아현","053530","0239","0211","홍대입구","성수","235430","0211","0202","성수","을지로입구"
"02호선","1","3","0242","242","아현","053530","0239","0211","홍대입구","성수","235430","0211","0202","성수","을지로입구"
"02호선","2","1","0242","242","아현","053600","0202","0211","을지로입구","성수","245500","0211","0239","성수","홍대입구"
"02호선","2","2","0242","242","아현","053600","0202","0211","을지로입구","성수","235500","0211","0239","성수","홍대입구"
"02호선","2","3","0242","242","아현","053600","0202","0211","을지로입구","성수","235500","0211","0239","성수","홍대입구"
"02호선","1","1","0243","243","충정로","053730","0239","0211","홍대입구","성수","245630","0211","0202","성수","을지로입구"
