"호선","상/하행선","요일","전철역코드","외부코드","전철역명","첫차시간","첫차출발역코드","첫차도착역코드","첫차출발역명","첫차도착역명","막차시간","막차출발역코드","막차도착역코드","막차출발역명","막차도착역명"
"05호선","1","2","2517","516","우장산","054830","2527","2511","여의도","방화","235810","2566","2511","하남검단산","방화"
"05호선","1","3","2517","516","우장산","054830","2527","2511","여의도","방화","235810","2566","2511","하남검단산","방화"
"05호선","2","1","2517","516","우장산","054250","2511","2566","방화","하남검단산","244900","2511","2518","방화","화곡"
"05호선","2","2","2517","516","우장산","054250","2511","2566","방화","하남검단산","234550","2511","2518","방화","화곡"
"05호선","2","3","2517","516","우장산","054250","2511","2566","방화","하남검단산","234550","2511","2518","방화","화곡"
"05호선","1","1","2518","517","화곡","054630","2527","2511","여의도","방화","244510","2566","2511","하남검단산","방화"
"05호선","1","2","2518","517","화곡","054630","2527","2511","여의도","방화","235610","2566","2511","하남검단산","방화"
"05호선","1","3","2518","517","화곡","054630","2527","2511","여의도","방화","235610","2566","2511","하남검단산","방화"
"05호선","2","1","2518","517","화곡","053000","2518","2566","화곡","하남검단산","242850","2511","2531","방화","애오개"
"05호선","2","2","2518","517","화곡","053000","2518","2566","화곡","하남검단산","233520","2511","2531","방화","애오개"
"05호선","2","3","2518","517","화곡","053000","2518","2566","화곡","하남검단산","233520","2511","2531","방화","애오개"
"05호선","1","1","2519","518","까치산","054430","2527","2511","여의도","방화","244310","2566","2511","하남검단산","방화"
"05호선","1","2","2519","518","까치산","054430","2527","2511","여의도","방화","240540","2561","2518","마천","화곡"
"05호선","1","3","2519","518","까치산","054430","2527","2511","여의도","방화","240540","2561","2518","마천","화곡"
"05호선","2","1","2519","518","까치산","053200","2518","2566","화곡","하남검단산","243050","2511","2531","방화","애오개"
"05호선","2","2","2519","518","까치산","053200","2518","2566","화곡","하남검단산","233720","2511","2531","방화","애오개"
"05호선","2","3","2519","518","까치산","053200","2518","2566","화곡","하남검단산","233720","2511","2531","방화","애오개"
"05호선","1","1","2520","519","신정","054210","2527","2511","여의도","방화","244050","2566","2511","하남검단산","방화"
"05호선","1","2","2520","519","신정","054210","2527","2511","여의도","방화","240320","2561","2518","마천","화곡"
"05호선","1","3","2520","519","신정","054210","2527","2511","여의도","방화","240320","2561","2518","마천","화곡"
"05호선","2","1","2520","519","신정","053410","2518","2566","화곡","하남검단산","243310","2511","2531","방화","애오개"
"05호선","2","2","2520","519","신정","053410","2518","2566","화곡","하남검단산","233930","2511","2531","방화","애오개"
"05호선","2","3","2520","519","신정","053410","2518","2566","화곡","하남검단산","233930","2511","2531","방화","애오개"
"05호선","1","1","2521","520","목동","054040","2527","2511","여의도","방화","243920","2566","2511","하남검단산","방화"
"05호선","1","2","2521","520","목동","054040","2527","2511","여의도","방화","240150","2561","2518","마천","화곡"
"05호선","1","3","2521","520","목동","054040","2527","2511","여의도","방화","240150","2561","2518","마천","화곡"
"05호선","2","1","2521","520","목동","053550","2518","2566","화곡","하남검단산","243450","2511","2531","방화","애오개"
"05호선","2","2","2521","520","목동","053550","2518","2566","화곡","하남검단산","234110","2511","2531","방화","애오개"
"05호선","2","3","2521","520","목동","053550","2518","2566","화곡","하남검단산","234110","2511","2531","방화","애오개"
"05호선","1","1","2522","521","오목교","053850","2527","2511","여의도","방화","243730","2566","2511","하남검단산","방화"
"05호선","1","2","2522","521","오목교","053850","2527","2511","여의도","방화","240000","2561","2518","마천","화곡"
"05호선","1","3","2522","521","오목교","053850","2527","2511","여의도","방화","240000","2561","2518","마천","화곡"
"05호선","2","1","2522","521","오목교","053740","2518","2566","화곡","하남검단산","243630","2511","2531","방화","애오개"
"05호선","2","2","2522","521","오목교","053740","2518","2566","화곡","하남검단산","234300","2511","2531","방화","애오개"
"05호선","2","3","2522","521","오목교","053740","2518","2566","화곡","하남검단산","234300","2511","2531","방화","애오개"
"05호선","1","1","2523","522","양평","053700","2527","2511","여의도","방화","243540","2566","2511","하남검단산","방화"
"05호선","1","2","2523","522","양평","053700","2527","2511","여의도","방화","235810","2561","2518","마천","화곡"
"05호선","1","3","2523","522","양평","053700","2527","2511","여의도","방화","235810","2561","2518","마천","화곡"
"05호선","2","1","2523","522","양평","053920","2518","2566","화곡","하남검단산","243810","2511","2531","방화","애오개"
"05호선","2","2","2523","522","양평","053920","2518","2566","화곡","하남검단산","234440","2511","2531","방화","애오개"
"05호선","2","3","2523","522","양평","053920","2518","2566","화곡","하남검단산","234440","2511","2531","방화","애오개"
"05호선","1","1","2524","523","영등포구청","053530","2527","2511","여의도","방화","243410","2566","2511","하남검단산","방화"
"05호선","1","2","2524","523","영등포구청","053530","2527","2511","여의도","방화","235640","2561","2518","마천","화곡"
"05호선","1","3","2524","523","영등포구청","053530","2527","2511","여의도","방화","235640","2561","2518","마천","화곡"
"05호선","2","1","2524","523","영등포구청","054100","2518","2566","화곡","하남검단산","243950","2511","2531","방화","애오개"
"05호선","2","2","2524","523","영등포구청","054100","2518","2566","화곡","하남검단산","234620","2511","2531","방화","애오개"
"05호선","2","3","2524","523","영등포구청","054100","2518","2566","화곡","하남검단산","234620","2511","2531","방화","애오개"
"05호선","1","1","2525","524","영등포시장","053350","2527","2511","여의도","방화","243230","2566","2511","하남검단산","방화"
"05호선","1","2","2525","524","영등포시장","053350","2527","2511","여의도","방화","235500","2561","2518","마천","화곡"
"05호선","1","3","2525","524","영등포시장","053350","2527","2511","여의도","방화","235500","2561","2518","마천","화곡"
"05호선","2","1","2525","524","영등포시장","054230","2518","2566","화곡","하남검단산","244130","2511","2531","방화","애오개"
"05호선","2","2","2525","524","영등포시장","054230","2518","2566","화곡","하남검단산","234750","2511","2531","방화","애오개"
"05호선","2","3","2525","524","영등포시장","054230","2518","2566","화곡","하남검단산","234750","2511","2531","방화","애오개"
"05호선","1","1","2526","525","신길","053200","2527","2511","여의도","방화","243040","2566","2511","하남검단산","방화"
"05호선","1","2","2526","525","신길","053200","2527","2511","여의도","방화","235310","2561","2518","마천","화곡"
"05호선","1","3","2526","525","신길","053200","2527","2511","여의도","방화","235310","2561","2518","마천","화곡"
"05호선","2","1","2526","525","신길","054430","2518","2566","화곡","하남검단산","244330","2511","2531","방화","애오개"
"05호선","2","2","2526","525","신길","054430","2518","2566","화곡","하남검단산","234950","2511","2531","방화","애오개"
"05호선","2","3","2526","525","신길","054430","2518","2566","화곡","하남검단산","234950","2511","2531","방화","애오개"
"05호선","1","1","2527","526","여의도","053000","2527","2511","여의도","방화","242840","2566","2511","하남검단산","방화"
"05호선","1","2","2527","526","여의도","053000","2527","2511","여의도","방화","235110","2561","2518","마천","화곡"
"05호선","1","3","2527","526","여의도","053000","2527","2511","여의도","방화","235110","2561","2518","마천","화곡"
"05호선","2","1","2527","526","여의도","054630","2518","2566","화곡","하남검단산","244530","2511","2531","방화","애오개"
"05호선","2","2","2527","526","여의도","054630","2518","2566","화곡","하남검단산","235150","2511","2531","방화","애오개"
"05호선","2","3","2527","526","여의도","054630","2518","2566","화곡","하남검단산","235150","2511","2531","방화","애오개"
"05호선","1","1","2528","527","여의나루","054300","2531","2511","애오개","방화","244620","2561","2527","마천","여의도"
"05호선","1","2","2528","527","여의나루","054300","2531","2511","애오개","방화","235820","2566","2527","하남검단산","여의도"
"05호선","1","3","2528","527","여의나루","054300","2531","2511","애오개","방화","235820","2566","2527","하남검단산","여의도"
"05호선","2","1","2528","527","여의나루","054810","2518","2566","화곡","하남검단산","244710","2511","2531","방화","애오개"
"05호선","2","2","2528","527","여의나루","054810","2518","2566","화곡","하남검단산","235330","2511","2531","방화","애오개"
"05호선","2","3","2528","527","여의나루","054810","2518","2566","화곡","하남검단산","235330","2511","2531","방화","애오개"
"05호선","1","1","2529","528","마포","054040","2531","2511","애오개","방화","244400","2561","2527","마천","여의도"
"05호선","1","2","2529","528","마포","054040","2531","2511","애오개","방화","235600","2566","2527","하남검단산","여의도"
"05호선","1","3","2529","528","마포","054040","2531","2511","애오개","방화","235600","2566","2527","하남검단산","여의도"
"05호선","2","1","2529","528","마포","055040","2518","2566","화곡","하남검단산","244940","2511","2531","방화","애오개"
"05호선","2","2","2529","528","마포","055040","2518","2566","화곡","하남검단산","235600","2511","2531","방화","애오개"
"05호선","2","3","2529","528","마포","055040","2518","2566","화곡","하남검단산","235600","2511","2531","방화","애오개"
"05호선","1","1","2530","529","공덕","053900","2531","2511","애오개","방화","244220","2561","2527","마천","여의도"
"05호선","1","2","2530","529","공덕","053900","2531","2511","애오개","방화","235420","2566","2527","하남검단산","여의도"
"05호선","1","3","2530","529","공덕","053900","2531","2511","애오개","방화","235420","2566","2527","하남검단산","여의도"
"05호선","2","1","2530","529","공덕","055230","2518","2566","화곡","하남검단산","245130","2511","2531","방화","애오개"
"05호선","2","2","2530","529","공덕","055230","2518","2566","화곡","하남검단산","235750","2511","2531","방화","애오개"
"05호선","2","3","2530","529","공덕","055230","2518","2566","화곡","하남검단산","235750","2511","2531","방화","애오개"
"05호선","1","1","2531","530","애오개","053700","2531","2511","애오개","방화","244020","2561","2527","마천","여의도"
"05호선","1","2","2531","530","애오개","053700","2531","2511","애오개","방화","235220","2566","2527","하남검단산","여의도"
"05호선","1","3","2531","530","애오개","053700","2531","2511","애오개","방화","235220","2566","2527","하남검단산","여의도"
"05호선","2","1","2531","530","애오개","054000","2531","2561","애오개","마천","243310","2511","2545","방화","군자"
"05호선","2","2","2531","530","애오개","054000","2531","2561","애오개","마천","234700","2511","2541","방화","왕십리"
"05호선","2","3","2531","530","애오개","054000","2531","2561","애오개","마천","234700","2511","2541","방화","왕십리"
"05호선","1","1","2532","531","충정로","054700","2541","2511","왕십리","방화","245940","2566","2531","하남검단산","애오개"
"05호선","1","2","2532","531","충정로","054700","2541","2511","왕십리","방화","240210","2561","2531","마천","애오개"
"05호선","1","3","2532","531","충정로","054700","2541","2511","왕십리","방화","240210","2561","2531","마천","애오개"
"05호선","2","1","2532","531","충정로","054150","2531","2561","애오개","마천","243500","2511","2545","방화","군자"
"05호선","2","2","2532","531","충정로","054150","2531","2561","애오개","마천","234850","2511","2541","방화","왕십리"
"05호선","2","3","2532","531","충정로","054150","2531","2561","애오개","마천","234850","2511","2541","방화","왕십리"
"05호선","1","1","2533","532","서대문","054530","2541","2511","왕십리","방화","245750","2566","2531","하남검단산","애오개"
"05호선","1","2","2533","532","서대문","054530","2541","2511","왕십리","방화","240040","2561","2531","마천","애오개"
"05호선","1","3","2533","532","서대문","054530","2541","2511","왕십리","방화","240040","2561","2531","마천","애오개"
"05호선","2","1","2533","532","서대문","054320","2531","2561","애오개","마천","243620","2511","2545","방화","군자"
"05호선","2","2","2533","532","서대문","054320","2531","2561","애오개","마천","235020","2511","2541","방화","왕십리"
"05호선","2","3","2533","532","서대문","054320","2531","2561","애오개","마천","235020","2511","2541","방화","왕십리"
"05호선","1","1","2534","533","광화문","054330","2541","2511","왕십리","방화","245530","2566","2531","하남검단산","애오개"
"05호선","1","2","2534","533","광화문","054330","2541","2511","왕십리","방화","235840","2561","2531","마천","애오개"
"05호선","1","3","2534","533","광화문","054330","2541","2511","왕십리","방화","235840","2561","2531","마천","애오개"
"05호선","2","1","2534","533","광화문","054520","2531","2561","애오개","마천","243820","2511","2545","방화","군자"
"05호선","2","2","2534","533","광화문","054520","2531","2561","애오개","마천","235220","2511","2541","방화","왕십리"
"05호선","2","3","2534","533","광화문","054520","2531","2561","애오개","마천","235220","2511","2541","방화","왕십리"
"05호선","1","1","2535","534","종로3가","054120","2541","2511","왕십리","방화","245310","2566","2531","하남검단산","애오개"
"05호선","1","2","2535","534","종로3가","054120","2541","2511","왕십리","방화","235630","2561","2531","마천","애오개"
"05호선","1","3","2535","534","종로3가","054120","2541","2511","왕십리","방화","235630","2561","2531","마천","애오개"
"05호선","2","1","2535","534","종로3가","054730","2531","2561","애오개","마천","244030","2511","2545","방화","군자"
"05호선","2","2","2535","534","종로3가","054730","2531","2561","애오개","마천","235430","2511","2541","방화","왕십리"
"05호선","2","3","2535","534","종로3가","054730","2531","2561","애오개","마천","235430","2511","2541","방화","왕십리"
"05호선","1","1","2536","535","을지로4가","053910","2541","2511","왕십리","방화","245040","2566","2531","하남검단산","애오개"
"05호선","1","2","2536","535","을지로4가","053910","2541","2511","왕십리","방화","235420","2561","2531","마천","애오개"
"05호선","1","3","2536","535","을지로4가","053910","2541","2511","왕십리","방화","235420","2561","2531","마천","애오개"
"05호선","2","1","2536","535","을지로4가","054940","2531","2561","애오개","마천","244240","2511","2545","방화","군자"
"05호선","2","2","2536","535","을지로4가","054940","2531","2561","애오개","마천","235640","2511","2541","방화","왕십리"
"05호선","2","3","2536","535","을지로4가","054940","2531","2561","애오개","마천","235640","2511","2541","방화","왕십리"
"05호선","1","1","2537","536","동대문역사문화공원","053710","2541","2511","왕십리","방화","244850","2566","2531","하남검단산","애오개"
"05호선","1","2","2537","536","동대문역사문화공원","053710","2541","2511","왕십리","방화","235220","2561","2531","마천","애오개"
"05호선","1","3","2537","536","동대문역사문화공원","053710","2541","2511","왕십리","방화","235220","2561","2531","마천","애오개"
"05호선","2","1","2537","536","동대문역사문화공원","055150","2531","2561","애오개","마천","244440","2511","2545","방화","군자"
"05호선","2","2","2537","536","동대문역사문화공원","055150","2531","2561","애오개","마천","235850","2511","2541","방화","왕십리"
"05호선","2","3","2537","536","동대문역사문화공원","055150","2531","2561","애오개","마천","235850","2511","2541","방화","왕십리"
"05호선","1","1","2538","537","청구","053510","2541","2511","왕십리","방화","244700","2566","2531","하남검단산","애오개"
"05호선","1","2","2538","537","청구","053510","2541","2511","왕십리","방화","235020","2561","2531","마천","애오개"
"05호선","1","3","2538","537","청구","053510","2541","2511","왕십리","방화","235020","2561","2531","마천","애오개"
"05호선","2","1","2538","537","청구","055340","2531","2561","애오개","마천","244630","2511","2545","방화","군자"
"05호선","2","2","2538","537","청구","055340","2531","2561","애오개","마천","240040","2511","2541","방화","왕십리"
"05호선","2","3","2538","537","청구","055340","2531","2561","애오개","마천","240040","2511","2541","방화","왕십리"
"05호선","1","1","2539","538","신금호","053310","2541","2511","왕십리","방화","244500","2566","2531","하남검단산","애오개"
"05호선","1","2","2539","538","신금호","053310","2541","2511","왕십리","방화","234820","2561","2531","마천","애오개"
"05호선","1","3","2539","538","신금호","053310","2541","2511","왕십리","방화","234820","2561","2531","마천","애오개"
"05호선","2","1","2539","538","신금호","055530","2531","2561","애오개","마천","244820","2511","2545","방화","군자"
"05호선","2","2","2539","538","신금호","055530","2531","2561","애오개","마천","240230","2511","2541","방화","왕십리"
"05호선","2","3","2539","538","신금호","055530","2531","2561","애오개","마천","240230","2511","2541","방화","왕십리"
"05호선","1","1","2540","539","행당","053130","2541","2511","왕십리","방화","244330","2566","2531","하남검단산","애오개"
"05호선","1","2","2540","539","행당","053130","2541","2511","왕십리","방화","234640","2561","2531","마천","애오개"
"05호선","1","3","2540","539","행당","053130","2541","2511","왕십리","방화","234640","2561","2531","마천","애오개"
"05호선","2","1","2540","539","행당","055710","2531","2561","애오개","마천","245000","2511","2545","방화","군자"
"05호선","2","2","2540","539","행당","055710","2531","2561","애오개","마천","240410","2511","2541","방화","왕십리"
"05호선","2","3","2540","539","행당","055710","2531","2561","애오개","마천","240410","2511","2541","방화","왕십리"
"05호선","1","1","2541","540","왕십리","053000","2541","2511","왕십리","방화","244200","2566","2531","하남검단산","애오개"
"05호선","1","2","2541","540","왕십리","053000","2541","2511","왕십리","방화","234510","2561","2531","마천","애오개"
"05호선","1","3","2541","540","왕십리","053000","2541","2511","왕십리","방화","234510","2561","2531","마천","애오개"
"05호선","2","1","2541","540","왕십리","054400","2541","2566","왕십리","하남검단산","245140","2511","2545","방화","군자"
"05호선","2","2","2541","540","왕십리","054400","2541","2566","왕십리","하남검단산","235750","2511","2545","방화","군자"
"05호선","2","3","2541","540","왕십리","054400","2541","2566","왕십리","하남검단산","235750","2511","2545","방화","군자"
"05호선","1","1","2542","541","마장","053820","2545","2511","군자","방화","245820","2561","2541","마천","왕십리"
"05호선","1","2","2542","541","마장","053820","2545","2511","군자","방화","235640","2566","2541","하남검단산","왕십리"
"05호선","1","3","2542","541","마장","053820","2545","2511","군자","방화","235640","2566","2541","하남검단산","왕십리"
"05호선","2","1","2542","541","마장","054520","2541","2566","왕십리","하남검단산","245300","2511","2545","방화","군자"
"05호선","2","2","2542","541","마장","054520","2541","2566","왕십리","하남검단산","235910","2511","2545","방화","군자"
"05호선","2","3","2542","541","마장","054520","2541","2566","왕십리","하남검단산","235910","2511","2545","방화","군자"
"05호선","1","1","2543","542","답십리","053620","2545","2511","군자","방화","245610","2561","2541","마천","왕십리"
"05호선","1","2","2543","542","답십리","053620","2545","2511","군자","방화","235440","2566","2541","하남검단산","왕십리"
"05호선","1","3","2543","542","답십리","053620","2545","2511","군자","방화","235440","2566","2541","하남검단산","왕십리"
"05호선","2","1","2543","542","답십리","054730","2541","2566","왕십리","하남검단산","245510","2511","2545","방화","군자"
"05호선","2","2","2543","542","답십리","054730","2541","2566","왕십리","하남검단산","240120","2511","2545","방화","군자"
"05호선","2","3","2543","542","답십리","054730","2541","2566","왕십리","하남검단산","240120","2511","2545","방화","군자"
"05호선","1","1","2544","543","장한평","053410","2545","2511","군자","방화","245400","2561","2541","마천","왕십리"
"05호선","1","2","2544","543","장한평","053410","2545","2511","군자","방화","235230","2566","2541","하남검단산","왕십리"
"05호선","1","3","2544","543","장한평","053410","2545","2511","군자","방화","235230","2566","2541","하남검단산","왕십리"
"05호선","2","1","2544","543","장한평","054940","2541","2566","왕십리","하남검단산","245720","2511","2545","방화","군자"
"05호선","2","2","2544","543","장한평","054940","2541","2566","왕십리","하남검단산","240330","2511","2545","방화","군자"
"05호선","2","3","2544","543","장한평","054940","2541","2566","왕십리","하남검단산","240330","2511","2545","방화","군자"
"05호선","1","1","2545","544","군자","053200","2545","2511","군자","방화","245150","2561","2541","마천","왕십리"
"05호선","1","2","2545","544","군자","053200","2545","2511","군자","방화","235020","2566","2541","하남검단산","왕십리"
"05호선","1","3","2545","544","군자","053200","2545","2511","군자","방화","235020","2566","2541","하남검단산","왕십리"
"05호선","2","1","2545","544","군자","053700","2545","2566","군자","하남검단산","244140","2511","2554","방화","상일동"
"05호선","2","2","2545","544","군자","053700","2545","2566","군자","하남검단산","235750","2511","2554","방화","상일동"
"05호선","2","3","2545","544","군자","053700","2545","2566","군자","하남검단산","235750","2511","2554","방화","상일동"
"05호선","1","1","2546","545","아차산","053820","2549","2511","강동","방화","244940","2561","2541","마천","왕십리"
"05호선","1","2","2546","545","아차산","053820","2549","2511","강동","방화","240040","2561","2545","마천","군자"
"05호선","1","3","2546","545","아차산","053820","2549","2511","강동","방화","240040","2561","2545","마천","군자"
"05호선","2","1","2546","545","아차산","053850","2545","2566","군자","하남검단산","244340","2511","2554","방화","상일동"
"05호선","2","2","2546","545","아차산","053850","2545","2566","군자","하남검단산","235940","2511","2554","방화","상일동"
"05호선","2","3","2546","545","아차산","053850","2545","2566","군자","하남검단산","235940","2511","2554","방화","상일동"
"05호선","1","1","2547","546","광나루","053610","2549","2511","강동","방화","244720","2561","2541","마천","왕십리"
"05호선","1","2","2547","546","광나루","053610","2549","2511","강동","방화","235830","2561","2545","마천","군자"
"05호선","1","3","2547","546","광나루","053610","2549","2511","강동","방화","235830","2561","2545","마천","군자"
"05호선","2","1","2547","546","광나루","054100","2545","2566","군자","하남검단산","244550","2511","2554","방화","상일동"
"05호선","2","2","2547","546","광나루","054100","2545","2566","군자","하남검단산","240150","2511","2554","방화","상일동"
"05호선","2","3","2547","546","광나루","054100","2545","2566","군자","하남검단산","240150","2511","2554","방화","상일동"
"05호선","1","1","2548","547","천호","053340","2549","2511","강동","방화","244450","2561","2541","마천","왕십리"
"05호선","1","2","2548","547","천호","053340","2549","2511","강동","방화","235600","2561","2545","마천","군자"
"05호선","1","3","2548","547","천호","053340","2549","2511","강동","방화","235600","2561","2545","마천","군자"
"05호선","2","1","2548","547","천호","054340","2545","2566","군자","하남검단산","244830","2511","2554","방화","상일동"
"05호선","2","2","2548","547","천호","054340","2545","2566","군자","하남검단산","240430","2511","2554","방화","상일동"
"05호선","2","3","2548","547","천호","054340","2545","2566","군자","하남검단산","240430","2511","2554","방화","상일동"
"05호선","1","1","2549","548","강동","053200","2549","2511","강동","방화","244250","2561","2541","마천","왕십리"
"05호선","1","2","2549","548","강동","053200","2549","2511","강동","방화","235420","2561","2545","마천","군자"
"05호선","1","3","2549","548","강동","053200","2549","2511","강동","방화","235420","2561","2545","마천","군자"
"05호선","2","1","2549","548","강동","053000","2549","2561","강동","마천","245020","2511","2554","방화","상일동"
"05호선","2","2","2549","548","강동","053000","2549","2561","강동","마천","240620","2511","2554","방화","상일동"
"05호선","2","3","2549","548","강동","053000","2549","2561","강동","마천","240620","2511","2554","방화","상일동"
"05호선","1","1","2550","549","길동","053730","2554","2511","상일동","방화","243840","2566","2549","하남검단산","강동"
"05호선","1","2","2550","549","길동","053740","2554","2511","상일동","방화","240040","2566","2549","하남검단산","강동"
"05호선","1","3","2550","549","길동","053740","2554","2511","상일동","방화","240040","2566","2549","하남검단산","강동"
"05호선","2","1","2550","549","길동","054730","2545","2566","군자","하남검단산","245220","2511","2554","방화","상일동"
"05호선","2","2","2550","549","길동","054730","2545","2566","군자","하남검단산","240820","2511","2554","방화","상일동"
"05호선","2","3","2550","549","길동","054730","2545","2566","군자","하남검단산","240820","2511","2554","방화","상일동"
"05호선","1","1","2551","550","굽은다리","053550","2554","2511","상일동","방화","243700","2566","2549","하남검단산","강동"
"05호선","1","2","2551","550","굽은다리","053600","2554","2511","상일동","방화","235900","2566","2549","하남검단산","강동"
"05호선","1","3","2551","550","굽은다리","053600","2554","2511","상일동","방화","235900","2566","2549","하남검단산","강동"
"05호선","2","1","2551","550","굽은다리","054910","2545","2566","군자","하남검단산","245400","2511","2554","방화","상일동"
"05호선","2","2","2551","550","굽은다리","054910","2545","2566","군자","하남검단산","241000","2511","2554","방화","상일동"
"05호선","2","3","2551","550","굽은다리","054910","2545","2566","군자","하남검단산","241000","2511","2554","방화","상일동"
"05호선","1","1","2552","551","명일","053410","2554","2511","상일동","방화","243520","2566","2549","하남검단산","강동"
"05호선","1","2","2552","551","명일","053420","2554","2511","상일동","방화","235720","2566","2549","하남검단산","강동"
"05호선","1","3","2552","551","명일","053420","2554","2511","상일동","방화","235720","2566","2549","하남검단산","강동"
"05호선","2","1","2552","551","명일","055050","2545","2566","군자","하남검단산","245540","2511","2554","방화","상일동"
"05호선","2","2","2552","551","명일","055050","2545","2566","군자","하남검단산","241140","2511","2554","방화","상일동"
"05호선","2","3","2552","551","명일","055050","2545","2566","군자","하남검단산","241140","2511","2554","방화","상일동"
"05호선","1","1","2553","552","고덕","053200","2554","2511","상일동","방화","243310","2566","2549","하남검단산","강동"
"05호선","1","2","2553","552","고덕","053210","2554","2511","상일동","방화","235510","2566","2549","하남검단산","강동"
"05호선","1","3","2553","552","고덕","053210","2554","2511","상일동","방화","235510","2566","2549","하남검단산","강동"
"05호선","2","1","2553","552","고덕","055300","2545","2566","군자","하남검단산","245750","2511","2554","방화","상일동"
"05호선","2","2","2553","552","고덕","055300","2545","2566","군자","하남검단산","241350","2511","2554","방화","상일동"
"05호선","2","3","2553","552","고덕","055300","2545","2566","군자","하남검단산","241350","2511","2554","방화","상일동"
"05호선","1","1","2554","553","상일동","053000","2554","2511","상일동","방화","243100","2566","2549","하남검단산","강동"
"05호선","1","2","2554","553","상일동","053000","2554","2511","상일동","방화","235300","2566","2549","하남검단산","강동"
"05호선","1","3","2554","553","상일동","053000","2554","2511","상일동","방화","235300","2566","2549","하남검단산","강동"
"05호선","2","1","2554","553","상일동","055510","2545","2566","군자","하남검단산","243600","2511","2566","방화","하남검단산"
"05호선","2","2","2554","553","상일동","055510","2545","2566","군자","하남검단산","235030","2511","2566","방화","하남검단산"
"05호선","2","3","2554","553","상일동","055510","2545","2566","군자","하남검단산","235030","2511","2566","방화","하남검단산"
